Flow ID, Flow Duration,Idle Mean, Label,clustering_results
172.16.0.5-192.168.50.4-37910-37910-6,57486221,19162024.33333333,1,1.0
172.16.0.5-192.168.50.4-20271-20271-6,34370688,17185342.5,1,1.0
192.168.50.9-104.88.65.95-51590-443-6,133979,0.0,0,1.0
192.168.50.6-74.208.236.171-58277-80-6,1328622,0.0,0,1.0
172.16.0.5-192.168.50.4-52318-52318-6,51871762,12967887.75,1,2.0
172.16.0.5-192.168.50.4-48405-12083-6,6488408,6488406.0,1,1.0
172.16.0.5-192.168.50.4-27882-27882-6,55050864,13762671.0,1,2.0
172.16.0.5-192.168.50.4-32441-32441-6,50793377,15873750.333333336,1,2.0
172.217.10.2-192.168.50.9-443-43188-6,41808,0.0,0,1.0
172.217.12.164-192.168.50.8-443-62175-6,162,0.0,0,1.0
172.16.0.5-192.168.50.4-13115-13115-6,65648600,10941373.333333332,1,2.0
172.16.0.5-192.168.50.4-51979-51979-6,42000155,18426786.0,1,2.0
192.168.50.6-8.8.8.8-56257-53-17,46509,0.0,0,1.0
172.16.0.5-192.168.50.4-65488-65488-6,37233718,12411177.333333336,1,2.0
172.16.0.5-192.168.50.4-55905-55905-6,63474572,12694886.6,1,2.0
172.16.0.5-192.168.50.4-18369-18369-6,36641180,12213707.666666664,1,2.0
192.168.50.6-8.8.8.8-56800-53-17,54690,0.0,0,1.0
192.168.50.6-4.2.2.4-53869-53-17,20863,0.0,0,2.0
172.217.11.6-192.168.50.8-443-61783-6,75338912,37383712.0,0,1.0
192.168.50.6-8.8.8.8-50163-53-17,46684,0.0,0,2.0
192.168.50.9-23.194.111.133-37018-443-6,115723365,10204650.545454549,0,1.0
172.16.0.5-192.168.50.4-54042-47293-6,6775161,6775113.0,1,2.0
192.168.50.8-74.208.236.171-60974-80-6,280,0.0,0,1.0
172.16.0.5-192.168.50.4-37024-11579-6,6947096,6947094.0,1,1.0
192.168.50.8-72.21.91.29-60783-80-6,60261771,9967452.666666666,0,2.0
172.16.0.5-192.168.50.4-62242-1826-6,62544525,15636102.5,1,2.0
172.16.0.5-192.168.50.4-41171-41171-6,57382473,19127422.33333333,1,2.0
172.217.12.130-192.168.50.6-443-56922-6,117326870,58329258.0,0,2.0
172.217.10.68-192.168.50.6-443-56652-6,0,0.0,0,1.0
172.217.10.2-192.168.50.8-443-61961-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-54661-54661-6,44999741,11249871.0,1,1.0
172.16.0.5-192.168.50.4-64218-3802-6,53537554,13384350.5,1,1.0
172.16.0.5-192.168.50.4-29059-29059-6,55610994,13748577.5,1,2.0
172.16.0.5-192.168.50.4-768-257-6,45233456,15077747.333333336,1,2.0
172.217.7.2-192.168.50.8-443-61661-6,81164492,26187935.0,0,2.0
172.217.3.97-192.168.50.6-443-58723-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-6594-6594-6,67047280,10571647.5,1,2.0
172.217.9.234-192.168.50.4-443-48514-6,118084892,58824172.5,0,1.0
172.217.12.194-192.168.50.6-443-56100-6,53958151,53894890.0,0,1.0
173.194.206.109-192.168.50.9-465-52956-6,52868,0.0,0,2.0
192.168.50.9-69.172.216.55-42712-443-6,10092016,9967600.0,0,2.0
172.217.10.130-192.168.50.8-443-61953-6,117585568,58283795.0,0,1.0
172.16.0.5-192.168.50.4-21163-21163-6,39486837,12128504.333333336,1,2.0
172.217.12.198-192.168.50.6-443-56920-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-34979-34979-6,59339666,14834898.75,1,2.0
172.217.2.98-192.168.50.8-443-61068-6,1874,0.0,0,1.0
172.217.6.230-192.168.50.8-443-61003-6,439,0.0,0,1.0
172.16.0.5-192.168.50.4-15883-15883-6,58199691,11404629.6,1,1.0
192.168.50.9-104.155.199.1-56598-443-6,5012357,0.0,0,2.0
172.16.0.5-192.168.50.4-27839-27839-6,62345622,20781814.33333333,1,1.0
192.168.50.6-4.2.2.4-53542-53-17,20920,0.0,0,2.0
192.168.50.9-34.198.53.121-59462-443-6,3,0.0,0,2.0
172.217.6.234-192.168.50.4-443-39130-6,118085541,58824436.0,0,2.0
192.168.50.8-74.208.236.171-61540-80-6,17330647,10009633.0,0,1.0
172.16.0.5-192.168.50.4-47843-47843-6,44364198,10657732.25,1,1.0
172.16.0.5-192.168.50.4-27846-27846-6,13203675,13203672.0,1,1.0
172.217.11.3-192.168.50.9-443-36166-6,2,0.0,0,1.0
192.168.50.6-204.154.111.111-57772-443-6,435,0.0,0,2.0
172.16.0.5-192.168.50.4-7492-7492-6,50981840,16993904.666666668,1,1.0
172.16.0.5-192.168.50.4-15895-15895-6,42822377,14274093.666666664,1,1.0
172.16.0.5-192.168.50.4-25008-25008-6,70660192,14131960.6,1,1.0
192.168.50.6-4.2.2.4-51595-53-17,21250,0.0,0,2.0
172.217.3.110-192.168.50.9-80-55778-6,116007477,10195651.0,0,1.0
172.16.0.5-192.168.50.4-65074-65074-6,32051791,15675046.0,1,2.0
172.16.0.5-192.168.50.4-19287-19287-6,67910430,13582063.6,1,1.0
172.16.0.5-192.168.50.4-57470-57470-6,68246832,11374417.666666668,1,1.0
192.168.50.9-94.31.29.248-37032-443-6,2061,0.0,0,2.0
192.168.50.6-8.8.8.8-50738-53-17,47160,0.0,0,2.0
172.16.0.5-192.168.50.4-10048-10048-6,62894556,10482372.0,1,1.0
192.168.50.6-74.208.236.171-56907-80-6,60268,0.0,0,2.0
172.16.0.5-192.168.50.4-43026-43026-6,62647744,12529504.8,1,1.0
172.16.0.5-192.168.50.4-55067-55067-6,42005154,14001635.0,1,1.0
192.168.50.6-4.2.2.4-64977-53-17,21101,0.0,0,1.0
192.168.50.6-74.208.236.171-57333-80-6,7192816,0.0,0,1.0
192.168.50.8-4.2.2.4-61080-53-17,20746,0.0,0,1.0
172.217.2.161-192.168.50.9-443-40458-6,0,0.0,0,1.0
172.16.0.5-192.168.50.4-28874-28874-6,56883711,14220913.25,1,2.0
172.16.0.5-192.168.50.4-23902-56673-6,7450213,7450211.0,1,1.0
172.16.0.5-192.168.50.4-63861-63861-6,56859258,14214758.25,1,1.0
172.16.0.5-192.168.50.4-43181-43181-6,60449896,12089924.2,1,1.0
172.16.0.5-192.168.50.4-38208-38208-6,39009774,13003190.0,1,1.0
192.168.50.9-104.20.86.36-51908-443-6,116136434,10184385.909090908,0,2.0
192.168.50.6-4.2.2.4-61459-53-17,20690,0.0,0,2.0
192.168.50.6-52.206.219.76-57271-443-6,0,0.0,0,2.0
172.16.0.5-192.168.50.4-30316-30316-6,42479202,14159646.0,1,1.0
192.168.50.8-8.8.8.8-59218-53-17,44753,0.0,0,2.0
172.16.0.5-192.168.50.4-41087-41087-6,35005114,11668322.333333336,1,1.0
172.16.0.5-192.168.50.4-34744-34744-6,47420643,14698852.0,1,2.0
172.16.0.5-192.168.50.4-22618-22618-6,56874891,18958271.33333333,1,2.0
172.16.0.5-192.168.50.4-21932-21932-6,36549186,12183026.333333336,1,2.0
192.168.50.6-4.2.2.4-54224-53-17,20932,0.0,0,1.0
192.168.50.9-212.45.96.162-36278-443-6,5361564,0.0,0,1.0
172.16.0.5-192.168.50.4-23968-23968-6,44183730,11045828.0,1,2.0
172.16.0.5-192.168.50.4-52510-52510-6,46454876,14616356.666666664,1,2.0
192.168.50.6-74.208.236.171-57787-80-6,77,0.0,0,1.0
192.168.50.6-8.8.8.8-65082-53-17,44748,0.0,0,1.0
172.217.10.66-192.168.50.6-443-58040-6,2,0.0,0,1.0
192.168.50.6-4.2.2.4-54722-53-17,22518,0.0,0,2.0
172.217.2.166-192.168.50.9-443-54390-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-28142-28142-6,45573220,10385611.75,1,1.0
192.168.50.6-4.2.2.4-63856-53-17,21017,0.0,0,2.0
172.217.2.174-192.168.50.9-80-49508-6,26810,0.0,0,2.0
172.16.0.5-192.168.50.4-43751-43751-6,48167071,24083509.5,1,1.0
172.16.0.5-192.168.50.4-14764-14764-6,54213775,10842685.4,1,1.0
172.16.0.5-192.168.50.4-53133-53133-6,61098912,20366302.666666668,1,1.0
192.168.50.9-104.27.33.64-48382-443-6,117387914,58599939.5,0,2.0
192.168.50.8-74.208.236.171-61421-80-6,15357908,10004157.0,0,1.0
172.16.0.5-192.168.50.4-23620-23620-6,56864645,11163778.6,1,1.0
172.16.0.5-192.168.50.4-34599-34599-6,42258930,10564665.0,1,2.0
172.16.0.5-192.168.50.4-6615-6615-6,56917416,14229312.75,1,1.0
172.16.0.5-192.168.50.4-32683-32683-6,48528207,24264101.5,1,2.0
172.16.0.5-192.168.50.4-16192-16192-6,62136264,12393480.4,1,1.0
172.16.0.5-192.168.50.4-27232-27232-6,43117534,14372478.0,1,1.0
172.16.0.5-192.168.50.4-27978-27978-6,50136866,12534151.25,1,1.0
172.217.12.194-192.168.50.6-443-58566-6,175,0.0,0,2.0
172.16.0.5-192.168.50.4-20892-20892-6,29676915,14838408.5,1,1.0
172.16.0.5-192.168.50.4-5422-5422-6,31186797,15593397.0,1,1.0
172.16.0.5-192.168.50.4-23877-23877-6,56502321,14125578.75,1,1.0
185.54.150.79-192.168.50.9-443-59296-6,168,0.0,0,2.0
172.217.7.2-192.168.50.9-443-50438-6,40717,0.0,0,2.0
172.16.0.5-192.168.50.4-35136-35136-6,55315884,11063104.8,1,1.0
172.16.0.5-192.168.50.4-52679-52679-6,38031807,12677250.0,1,1.0
172.16.0.5-192.168.50.4-7382-7382-6,53032419,17677428.333333332,1,1.0
192.168.50.6-4.2.2.4-64773-53-17,21228,0.0,0,1.0
192.168.50.9-54.172.2.21-58544-443-6,116099270,10169171.090909092,0,2.0
172.16.0.5-192.168.50.4-58818-58818-6,41999904,20999915.5,1,1.0
172.217.12.194-192.168.50.8-443-60916-6,117425407,58165055.0,0,2.0
172.16.0.5-192.168.50.4-13314-13314-6,55203852,18401228.666666668,1,2.0
172.217.10.130-192.168.50.6-443-57883-6,208693,0.0,0,1.0
172.217.11.8-192.168.50.9-443-42544-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-55600-55600-6,43180111,10794936.5,1,2.0
172.16.0.5-192.168.50.4-65526-5110-6,46090810,15363489.666666664,1,2.0
172.217.2.98-192.168.50.8-443-62443-6,2,0.0,0,2.0
172.16.0.5-192.168.50.4-65346-65346-6,22874942,11437389.0,1,1.0
172.16.0.5-192.168.50.4-53999-53999-6,28406096,14202992.0,1,1.0
192.168.50.6-4.2.2.4-60969-53-17,22001,0.0,0,2.0
192.168.50.8-4.2.2.4-59491-53-17,21068,0.0,0,2.0
172.16.0.5-192.168.50.4-8757-8757-6,53273187,17666608.333333332,1,1.0
172.16.0.5-192.168.50.4-6840-6840-6,65712531,15296883.5,1,1.0
192.168.50.6-8.8.8.8-57737-53-17,47359,0.0,0,2.0
172.16.0.5-192.168.50.4-17939-17939-6,27144716,13572280.5,1,2.0
172.16.0.5-192.168.50.4-13133-13133-6,59744146,12996646.5,1,1.0
172.16.0.5-192.168.50.4-53093-53093-6,59274409,11767024.8,1,1.0
192.168.10.50-192.168.50.6-21-57323-6,9015480,6000571.0,0,2.0
172.217.10.2-192.168.50.8-443-60979-6,3,0.0,0,2.0
172.16.0.5-192.168.50.4-29904-29904-6,64741854,12948332.0,1,1.0
172.16.0.5-192.168.50.4-56944-56944-6,59999970,14999952.0,1,1.0
192.168.50.9-52.84.94.181-55996-443-6,3,0.0,0,2.0
172.16.0.5-192.168.50.4-61437-61437-6,53286709,13321626.5,1,1.0
172.16.0.5-192.168.50.4-33565-33565-6,49020440,16340036.0,1,1.0
192.168.50.6-8.8.8.8-51387-53-17,54326,0.0,0,2.0
172.217.7.2-192.168.50.9-443-50438-6,74,0.0,0,2.0
172.217.12.198-192.168.50.6-443-56665-6,14341178,8000027.0,0,1.0
172.16.0.5-192.168.50.4-53466-53466-6,66045238,13209016.2,1,2.0
172.16.0.5-192.168.50.4-63066-63066-6,33314723,11104889.333333334,1,1.0
172.16.0.5-192.168.50.4-12787-12787-6,28625209,28625005.0,1,1.0
172.16.0.5-192.168.50.4-57001-57001-6,61524966,11660026.6,1,2.0
192.168.50.6-74.208.236.171-58448-80-6,7166768,0.0,0,2.0
172.16.0.5-192.168.50.4-63221-2805-6,41266445,13338491.333333336,1,1.0
172.16.0.5-192.168.50.4-63210-63210-6,63115027,12622983.8,1,1.0
172.16.0.5-192.168.50.4-45074-45074-6,63248223,12649571.4,1,1.0
192.168.50.9-204.237.212.225-56720-443-6,91361,0.0,0,2.0
172.16.0.5-192.168.50.4-17177-17177-6,67000154,13232275.0,1,1.0
172.16.0.5-192.168.50.4-42711-42711-6,36084228,12027985.333333336,1,2.0
172.16.0.5-192.168.50.4-64779-4363-6,58885410,9658572.666666666,1,1.0
172.16.0.5-192.168.50.4-8671-8671-6,19079132,19079132.0,1,2.0
172.16.0.5-192.168.50.4-60584-60584-6,67121016,33560506.5,1,1.0
192.168.50.6-4.2.2.4-55484-53-17,21671,0.0,0,2.0
162.248.19.151-192.168.50.6-443-57614-6,116062879,9608703.0,0,1.0
172.217.12.195-192.168.50.8-443-60879-6,102,0.0,0,2.0
172.217.10.34-192.168.50.6-80-58011-6,41662,0.0,0,2.0
172.16.0.5-192.168.50.4-24265-24265-6,50938766,10187692.6,1,2.0
192.168.50.9-199.247.90.150-55516-443-6,394,0.0,0,1.0
172.16.0.5-192.168.50.4-60881-60881-6,58304263,14576039.25,1,2.0
172.16.0.5-192.168.50.4-62432-2016-6,36369518,12123172.0,1,2.0
192.168.50.9-34.198.186.45-39182-443-6,63964,0.0,0,1.0
192.168.50.9-209.67.69.200-42844-443-6,59,0.0,0,1.0
172.16.0.5-192.168.50.4-536-25-6,51799715,12949888.5,1,1.0
172.16.0.5-192.168.50.4-42086-42086-6,59854206,19949996.33333333,1,1.0
172.16.0.5-192.168.50.4-62786-62786-6,39313772,19656837.5,1,1.0
192.168.50.8-4.2.2.4-63032-53-17,20849,0.0,0,2.0
172.16.0.5-192.168.50.4-38881-38881-6,43251686,14417122.333333332,1,1.0
192.168.50.9-78.140.158.110-39622-443-6,315783,0.0,0,1.0
192.168.50.6-4.2.2.4-57637-53-17,22068,0.0,0,1.0
172.16.0.5-192.168.50.4-25889-25889-6,39921453,19960702.0,1,2.0
192.168.50.8-23.194.182.213-61900-443-6,1,0.0,0,1.0
192.168.50.8-54.235.104.182-61524-443-6,313,0.0,0,1.0
172.16.0.5-192.168.50.4-53878-53878-6,41043437,13681101.0,1,2.0
172.16.0.5-192.168.50.4-64684-4268-6,41999938,20999917.0,1,2.0
173.194.205.155-192.168.50.9-443-44724-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-16808-16808-6,17953777,17953775.0,1,1.0
192.168.50.6-74.208.236.171-57872-80-6,7220145,0.0,0,1.0
192.168.50.9-52.27.64.229-49220-443-6,1,0.0,0,2.0
192.168.50.6-23.194.182.213-57315-443-6,5287694,5161516.0,0,2.0
172.16.0.5-192.168.50.4-44846-44846-6,62444984,31222466.5,1,1.0
172.16.0.5-192.168.50.4-58086-58086-6,41856651,20928324.0,1,1.0
172.16.0.5-192.168.50.4-26903-26903-6,22257431,11128651.5,1,2.0
172.16.0.5-192.168.50.4-23676-23676-6,34674196,11558005.333333336,1,1.0
172.16.0.5-192.168.50.4-62612-62612-6,53716908,10570311.4,1,2.0
172.16.0.5-192.168.50.4-45540-45540-6,67766302,13553238.2,1,2.0
172.16.0.5-192.168.50.4-63551-3135-6,31893890,10631263.666666666,1,1.0
172.16.0.5-192.168.50.4-51312-51312-6,64510885,12902130.0,1,2.0
192.168.50.6-4.2.2.4-61016-53-17,20993,0.0,0,2.0
192.168.50.8-4.2.2.4-58643-53-17,20729,0.0,0,2.0
162.248.19.151-192.168.50.6-443-56109-6,46,0.0,0,2.0
192.168.50.6-74.208.236.171-58589-80-6,56024,0.0,0,1.0
151.101.22.134-192.168.50.9-443-34940-6,24697,0.0,0,2.0
172.16.0.5-192.168.50.4-49774-49774-6,10389344,10389239.0,1,1.0
192.168.50.8-204.154.111.108-61773-443-6,87713,0.0,0,1.0
192.168.50.9-52.212.156.205-55780-443-6,377976,0.0,0,1.0
192.168.50.9-23.194.180.5-32796-443-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-63616-63616-6,47553339,23776668.5,1,2.0
172.16.0.5-192.168.50.4-43708-43708-6,59900716,14975164.0,1,1.0
162.248.19.151-192.168.50.9-443-56360-6,4,0.0,0,2.0
172.16.0.5-192.168.50.4-60803-44937-6,6193275,6193226.0,1,2.0
172.16.0.5-192.168.50.4-62475-62475-6,58319926,9719911.5,1,1.0
192.168.50.6-209.85.144.108-56700-465-6,310,0.0,0,2.0
173.241.244.220-192.168.50.9-443-53210-6,505,0.0,0,2.0
172.16.0.5-192.168.50.4-7890-7890-6,37000412,12333370.666666664,1,1.0
172.217.2.170-192.168.50.9-443-36418-6,77680335,38655848.5,0,1.0
172.16.0.5-192.168.50.4-10050-10050-6,63604262,15901040.75,1,1.0
172.217.0.98-192.168.50.8-443-62083-6,433,0.0,0,2.0
172.16.0.5-192.168.50.4-51202-51202-6,52337154,16893994.333333332,1,1.0
192.168.50.6-4.2.2.4-50692-53-17,23752,0.0,0,2.0
192.168.50.9-52.9.59.59-44862-443-6,5,0.0,0,2.0
192.168.50.6-4.2.2.4-64112-53-17,25912,0.0,0,2.0
172.16.0.5-192.168.50.4-51552-51552-6,60003412,14961232.75,1,1.0
172.16.0.5-192.168.50.4-25389-25389-6,66730516,16682575.5,1,2.0
172.16.0.5-192.168.50.4-10564-10564-6,45176096,11293959.0,1,2.0
172.217.3.102-192.168.50.9-443-33340-6,590,0.0,0,1.0
172.16.0.5-192.168.50.4-18977-18977-6,67788738,20262799.33333333,1,2.0
192.168.50.9-104.27.205.87-39756-443-6,1,0.0,0,1.0
192.168.50.9-69.16.175.42-47576-443-6,47,0.0,0,2.0
172.16.0.5-192.168.50.4-36487-36487-6,66530226,13305973.4,1,1.0
172.217.11.1-192.168.50.8-443-61707-6,386,0.0,0,2.0
192.168.50.8-4.2.2.4-60815-53-17,21231,0.0,0,2.0
172.16.0.5-192.168.50.4-27572-27572-6,56184943,14046209.0,1,1.0
172.16.0.5-192.168.50.4-13935-13935-6,53494795,17831597.0,1,2.0
172.16.0.5-192.168.50.4-13756-13756-6,57607144,19202363.666666668,1,2.0
192.168.50.8-31.13.71.2-61297-443-6,1816,0.0,0,1.0
192.168.50.9-212.45.96.162-36692-443-6,130,0.0,0,1.0
172.217.12.162-192.168.50.6-443-57599-6,1,0.0,0,1.0
172.16.0.5-192.168.50.4-45106-45106-6,47906677,11976601.25,1,1.0
172.16.0.5-192.168.50.4-13063-13063-6,51309617,17103187.666666668,1,1.0
172.217.9.228-192.168.50.6-443-58730-6,2,0.0,0,2.0
192.168.50.8-74.208.236.171-62327-80-6,54993,0.0,0,2.0
172.217.0.98-192.168.50.8-443-61826-6,688,0.0,0,2.0
172.16.0.5-192.168.50.4-16944-16944-6,61031537,11365341.4,1,2.0
192.168.50.9-212.45.96.161-49668-443-6,5360935,0.0,0,1.0
172.16.0.5-192.168.50.4-13025-13025-6,54135999,13533908.25,1,2.0
192.168.50.6-204.154.111.106-57459-443-6,2,0.0,0,1.0
192.168.50.9-203.150.94.47-47198-443-6,176,0.0,0,1.0
192.168.50.6-4.2.2.4-54842-53-17,21555,0.0,0,1.0
172.16.0.5-192.168.50.4-52741-52741-6,47413853,15804584.333333336,1,1.0
172.16.0.5-192.168.50.4-50059-50059-6,9009914,9009812.0,1,1.0
192.168.50.6-4.2.2.4-59805-53-17,20633,0.0,0,1.0
172.217.11.10-192.168.50.8-443-61235-6,118326268,58708661.0,0,2.0
172.16.0.5-192.168.50.4-19932-19932-6,48875728,12218875.0,1,1.0
192.168.50.6-8.8.8.8-60077-53-17,61229,0.0,0,2.0
192.168.50.6-4.2.2.4-62360-53-17,20851,0.0,0,2.0
172.217.11.10-192.168.50.4-443-53720-6,192,0.0,0,2.0
192.168.50.6-4.2.2.4-51139-53-17,22858,0.0,0,2.0
172.16.0.5-192.168.50.4-26384-26384-6,48269493,16089761.666666664,1,1.0
172.16.0.5-192.168.50.4-7138-7138-6,46933810,23466852.0,1,1.0
172.16.0.5-192.168.50.4-23018-23018-6,58858051,11771533.8,1,1.0
172.16.0.5-192.168.50.4-12107-12107-6,23552096,11652343.0,1,2.0
172.16.0.5-192.168.50.4-7962-7962-6,51416974,11683430.0,1,1.0
172.16.0.5-192.168.50.4-41792-41792-6,62291817,15572927.5,1,2.0
172.16.0.5-192.168.50.4-62427-62427-6,51333106,12833237.25,1,2.0
172.16.0.5-192.168.50.4-8645-8645-6,67260853,21374301.33333333,1,2.0
192.168.50.6-4.2.2.4-51841-53-17,20861,0.0,0,1.0
172.217.1.2-192.168.50.8-443-62053-6,1,0.0,0,1.0
172.217.11.34-192.168.50.6-443-58457-6,1,0.0,0,2.0
192.168.50.6-4.2.2.4-54207-53-17,21180,0.0,0,2.0
172.16.0.5-192.168.50.4-12315-12315-6,52839095,13209743.5,1,1.0
172.16.0.5-192.168.50.4-39868-39868-6,13355238,13355236.0,1,2.0
172.16.0.5-192.168.50.4-64697-4281-6,66130014,9447050.714285716,1,1.0
172.16.0.5-192.168.50.4-61116-61116-6,56255463,14063802.25,1,1.0
192.168.50.9-104.16.79.165-50342-443-6,101668992,50528670.0,0,1.0
192.168.50.9-104.18.96.34-37546-443-6,1,0.0,0,2.0
172.217.10.34-192.168.50.6-443-58240-6,3,0.0,0,2.0
192.168.50.6-4.2.2.4-56008-53-17,21258,0.0,0,2.0
172.16.0.5-192.168.50.4-25876-9889-6,7654696,7654694.0,1,1.0
172.16.0.5-192.168.50.4-50373-50373-6,64283424,16070854.75,1,2.0
172.217.10.130-192.168.50.8-443-62155-6,118471070,58356032.5,0,2.0
192.168.50.6-74.208.236.171-58489-80-6,55096,0.0,0,1.0
192.168.50.8-104.36.115.113-61866-443-6,115960997,9613951.25,0,2.0
192.168.50.8-204.154.111.108-61233-443-6,24917,0.0,0,1.0
172.16.0.5-192.168.50.4-6927-6927-6,41764004,13921264.0,1,2.0
172.16.0.5-192.168.50.4-30154-30154-6,60749880,14749736.0,1,2.0
172.16.0.5-192.168.50.4-54524-54524-6,61120289,15280016.25,1,2.0
172.217.2.164-192.168.50.8-443-61833-6,292,0.0,0,1.0
172.16.0.5-192.168.50.4-21904-21904-6,62221249,10370144.666666666,1,2.0
192.168.50.8-4.2.2.4-63171-53-17,21221,0.0,0,1.0
185.49.84.72-192.168.50.9-443-36806-6,7296453,0.0,0,1.0
172.16.0.5-192.168.50.4-44617-44617-6,62365056,15591250.5,1,2.0
172.16.0.5-192.168.50.4-65199-4783-6,38951324,12983755.666666664,1,2.0
172.16.0.5-192.168.50.4-23212-23212-6,27911582,13955737.0,1,1.0
172.16.0.5-192.168.50.4-14582-14582-6,36384084,12127969.0,1,1.0
172.16.0.5-192.168.50.4-53355-53355-6,53040420,13260037.75,1,1.0
192.168.50.9-104.20.85.36-43744-443-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-65446-5030-6,35004523,8751032.0,1,1.0
172.217.6.230-192.168.50.8-443-60963-6,117222119,58215169.0,0,2.0
172.217.12.194-192.168.50.8-443-61519-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-32584-32584-6,44999802,14999917.333333336,1,1.0
172.16.0.5-192.168.50.4-62031-1615-6,28400714,13900216.0,1,1.0
172.217.10.98-192.168.50.8-443-60953-6,643,0.0,0,1.0
172.16.0.5-192.168.50.4-47149-47149-6,36949436,12316461.333333336,1,2.0
192.168.50.6-224.0.0.252-63629-5355-17,418184,0.0,0,1.0
192.168.50.6-8.8.8.8-56910-53-17,47528,0.0,0,1.0
192.168.50.8-8.8.8.8-59530-53-17,59025,0.0,0,1.0
172.16.0.5-192.168.50.4-9787-9787-6,43905910,14635237.0,1,2.0
192.168.50.9-34.198.191.149-37280-443-6,94,0.0,0,1.0
192.168.50.6-52.2.37.230-57278-443-6,61043223,10003759.666666668,0,2.0
172.16.0.5-192.168.50.4-13992-13992-6,67501925,13500345.8,1,2.0
192.168.50.6-4.2.2.4-55994-53-17,21149,0.0,0,1.0
172.16.0.5-192.168.50.4-11272-11272-6,59273997,11711441.8,1,2.0
172.16.0.5-192.168.50.4-26505-26505-6,36333327,12111061.333333336,1,1.0
172.16.0.5-192.168.50.4-17613-17613-6,26052137,13026016.0,1,1.0
192.168.50.9-104.27.32.64-34676-80-6,46035203,10227333.25,0,1.0
192.168.50.6-4.2.2.4-50681-53-17,22775,0.0,0,2.0
172.16.0.5-192.168.50.4-39022-39022-6,60629394,20209763.0,1,1.0
172.16.0.5-192.168.50.4-58910-58910-6,35719438,17859667.5,1,2.0
172.217.2.163-192.168.50.8-443-62263-6,2,0.0,0,1.0
172.16.0.5-192.168.50.4-38589-38589-6,66000316,16500023.0,1,2.0
192.168.50.6-4.2.2.4-58135-53-17,26275,0.0,0,1.0
172.217.3.110-192.168.50.6-80-56308-6,40294,0.0,0,1.0
172.16.0.5-192.168.50.4-63621-63621-6,47966300,11991559.0,1,2.0
192.168.50.6-4.2.2.4-62394-53-17,22091,0.0,0,1.0
192.168.50.6-4.2.2.4-50572-53-17,20905,0.0,0,1.0
172.16.0.5-192.168.50.4-43600-43600-6,45741582,9148233.0,1,2.0
172.16.0.5-192.168.50.4-56671-56671-6,32350253,10783358.333333334,1,2.0
185.54.150.17-192.168.50.9-443-43688-6,5,0.0,0,2.0
172.16.0.5-192.168.50.4-62647-62647-6,48261658,12065347.0,1,1.0
172.16.0.5-192.168.50.4-50332-50332-6,54259407,18086415.0,1,1.0
192.168.50.6-72.21.91.29-56191-80-6,28059,0.0,0,2.0
172.16.0.5-192.168.50.4-63815-3399-6,59819018,11953455.4,1,1.0
172.16.0.5-192.168.50.4-55029-55029-6,44816769,14938879.333333336,1,2.0
172.16.0.5-192.168.50.4-55896-55896-6,62795307,15698770.0,1,2.0
192.168.50.8-8.8.8.8-53698-53-17,55016,0.0,0,1.0
192.168.50.9-72.21.91.29-54486-80-6,28561,0.0,0,1.0
172.16.0.5-192.168.50.4-10151-10151-6,68617049,22872299.33333333,1,2.0
172.16.0.5-192.168.50.4-50408-50408-6,66956935,13391385.8,1,1.0
172.16.0.5-192.168.50.4-35732-35732-6,54819259,18273067.0,1,1.0
8.0.6.4-8.6.0.1-0-0-0,70886505,35442141.5,0,1.0
172.217.11.4-192.168.50.6-443-57356-6,1,0.0,0,2.0
172.16.0.5-192.168.50.4-59794-59794-6,63774466,12186229.4,1,1.0
172.217.3.114-192.168.50.6-443-58003-6,544,0.0,0,1.0
172.16.0.5-192.168.50.4-61878-61878-6,64516305,12903227.4,1,2.0
172.16.0.5-192.168.50.4-37934-37934-6,36377510,12125802.333333336,1,2.0
192.168.50.8-74.208.236.171-61154-80-6,92422,0.0,0,1.0
172.16.0.5-192.168.50.4-60436-60436-6,53983841,10796727.4,1,2.0
192.168.50.8-8.8.8.8-62861-53-17,66104,0.0,0,2.0
172.16.0.5-192.168.50.4-56910-56910-6,39540781,13180259.333333336,1,1.0
192.168.50.8-18.211.241.162-60851-443-6,64272,0.0,0,2.0
172.217.3.110-192.168.50.9-443-36040-6,1,0.0,0,2.0
172.217.1.2-192.168.50.9-443-58476-6,2,0.0,0,2.0
8.0.6.4-8.6.0.1-0-0-0,116559320,27957839.25,0,2.0
172.16.0.5-192.168.50.4-33835-33835-6,31004978,9407754.333333334,1,1.0
172.217.0.226-192.168.50.8-443-62245-6,3,0.0,0,1.0
172.16.0.5-192.168.50.4-9160-9160-6,61062203,19000085.666666668,1,1.0
172.16.0.5-192.168.50.4-44661-44661-6,53017216,10603373.2,1,1.0
172.16.0.5-192.168.50.4-5313-5313-6,65927162,13185385.6,1,1.0
